StartDate,EndDate,duration,precinct,pres,senate,congress,q1,recall2020,econ_usa,econ_md,biden,moore,votereason,issues,issue_other,trustgov,women,prolife,fav_dem,fav_rep,fav_court,fav_media,pid7,ideo,age,gender,gender_other,race,news,news_other,relig,hhinc,edu,residency,urban
11/5/2024 8:05,11/5/2024 8:07,150,5,1,1,2,1,2,3,3,2,2,2,"1,3,5,6,9,10,11,12",,2,3,1,100,0,20,100,7,2,2,1,,1,"1,4",,2,7,5,4,2
11/5/2024 8:05,11/5/2024 8:08,138,14,1,1,2,1,2,3,3,2,2,2,"3,4,9,12",,2,3,1,100,20,30,20,6,1,2,2,,1,"1,5,6",,1,5,5,1,1
11/5/2024 8:06,11/5/2024 8:09,200,20,1,1,5,1,3,2,2,2,3,2,"1,7",,2,3,1,70,0,0,20,5,2,4,1,,1,"3,8,4",,1,4,3,1,2
11/5/2024 8:07,11/5/2024 8:09,144,5,1,1,2,1,5,3,3,2,2,1,"1,7,3,4,5,6,9,10,11,12",,3,4,1,60,10,,30,7,1,2,4,She they,3,"1,2,6",,1,2,5,4,1
11/5/2024 8:02,11/5/2024 8:10,431,20,2,3,1,2,2,4,4,4,4,2,"1,2,7,3,4,5,6,8,9,10,11,12",,3,,2,0,60,90,0,2,4,6,1,,1,,,,,,,
11/5/2024 8:06,11/5/2024 8:11,257,14,1,1,2,1,2,4,3,3,2,3,"1,4,5,11,12",,3,3,1,,20,,20,5,2,1,2,,9,1,,4,5,5,1,2
11/5/2024 8:07,11/5/2024 8:13,376,8,1,1,2,2,2,4,4,2,2,1,"1,2,11",,3,4,2,80,30,30,10,5,3,5,1,,4,5,,5,6,3,4,2
11/5/2024 8:10,11/5/2024 8:13,174,5,1,1,2,1,2,4,4,3,3,1,"2,3,8,9,11",,2,1,3,,,,,6,,4,2,,1,3,,5,7,6,3,1
11/5/2024 8:10,11/5/2024 8:13,198,20,1,2,2,1,3,3,3,3,3,1,"1,2,7,3,4,5,6,8,9,10,11,12,13",all are important,2,5,1,80,50,80,70,2,3,6,2,,1,"1,3,8",,,1,3,4,2
11/5/2024 8:10,11/5/2024 8:13,211,14,2,2,1,1,3,5,5,5,5,2,"1,2,7,3,4,5,6,8,9,10,11,12,13",completely against abortions,2,1,2,0,100,,,1,5,2,2,,1,"1,2,3,8,4,5,6",,1,3,2,3,3
11/5/2024 8:05,11/5/2024 8:15,563,14,1,2,2,1,5,5,5,5,4,1,"1,2,7,3,4,5,6,8,9,10,11,12",,4,4,1,60,40,30,0,6,3,1,1,,1,"1,3,8,4",,2,5,2,1,2
11/5/2024 8:13,11/5/2024 8:15,128,5,1,1,2,1,2,3,3,2,2,1,"1,7,6,10",,2,4,1,70,10,0,,7,2,3,2,,1,"2,8,6",,4,6,6,4,2
11/5/2024 8:13,11/5/2024 8:16,147,20,2,2,1,1,2,5,5,5,5,1,"2,7,3,4,6,10,11",,3,1,2,0,100,100,0,1,5,6,1,,1,3,,5,8,2,1,2
10/29/2024 9:17,10/29/2024 9:17,36,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/5/2024 8:16,11/5/2024 8:18,120,20,2,2,1,1,2,5,5,5,4,2,"2,3,4",,4,5,1,0,100,80,0,1,4,5,2,,1,3,,1,6,3,1,2
11/5/2024 8:15,11/5/2024 8:18,143,11,1,1,2,1,2,2,3,1,2,1,1,,2,2,1,90,0,0,0,6,2,6,2,,1,3,,2,7,6,1,2
11/5/2024 8:14,11/5/2024 8:18,223,8,1,1,2,1,2,2,2,1,3,2,"1,3,4,12,13",Gender ,2,4,1,80,20,0,40,5,2,4,3,,1,7,,2,6,5,4,1
11/5/2024 8:14,11/5/2024 8:18,270,11,2,2,1,1,6,5,4,5,2,1,"2,4,6,8",,2,4,1,30,70,,30,3,3,3,1,,1,"1,5",,2,7,5,4,2
11/5/2024 8:13,11/5/2024 8:20,379,11,1,1,2,1,2,2,2,2,1,2,"1,3,11,12",,2,4,1,90,0,10,,7,1,4,2,,1,"1,3,8,5",,2,7,6,5,2
10/29/2024 9:20,10/29/2024 9:20,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/5/2024 8:18,11/5/2024 8:20,105,5,2,2,1,2,2,4,4,5,3,1,3,,2,5,2,0,80,80,0,1,5,5,1,,1,"4,7",Blogs,2,8,6,2,2
11/5/2024 8:18,11/5/2024 8:21,159,11,2,2,1,1,2,4,4,5,3,2,"2,6,8",,2,5,1,20,80,90,10,2,3,4,2,,1,3,,2,8,5,2,2
11/5/2024 8:18,11/5/2024 8:22,266,20,2,1,5,1,3,4,4,5,2,1,"1,8",,2,5,1,,,,,6,2,6,2,,1,"3,8",,,,2,1,2
11/5/2024 8:19,11/5/2024 8:23,233,11,2,2,2,1,2,4,4,5,4,1,"2,3,4,5,6,8,9,10",,3,3,1,,30,20,10,6,3,6,2,,1,8,,5,8,6,1,2
11/5/2024 8:21,11/5/2024 8:24,158,11,1,2,2,1,2,3,3,2,2,1,"1,3,5,11,12",,2,4,3,,,,,5,2,6,2,,1,"8,5,6",,5,7,6,1,2
11/5/2024 8:20,11/5/2024 8:24,217,5,1,1,2,1,2,3,3,2,2,1,"1,7,3,4,5,8,9,11,12",,2,4,1,80,10,30,60,7,1,3,2,,1,"1,2,3,8,5",,1,4,6,1,2
11/5/2024 8:20,11/5/2024 8:25,335,8,1,1,2,1,2,4,4,4,3,3,"1,2,3,4,5,8,9,11,12",,3,4,1,70,0,30,10,6,2,2,2,,1,"1,6",,2,3,4,4,2
11/5/2024 8:14,11/5/2024 8:26,699,14,1,1,2,1,3,4,4,3,3,3,"1,2,3,4,10,12",,2,4,1,70,0,,0,6,1,3,2,,9,6,,2,3,3,5,2
11/5/2024 8:21,11/5/2024 8:26,287,17,2,2,1,2,2,5,5,5,5,2,"2,7,4,6,8,10,11",,4,2,3,0,100,80,0,1,5,6,1,,1,"1,3",,1,8,2,1,2
11/5/2024 8:19,11/5/2024 8:26,427,14,1,1,2,1,2,3,3,1,5,1,"1,2,3,5,8,10,12",,2,2,1,100,0,0,50,7,1,3,1,,1,7,"TV affiliated websites, like cnn.com or msnbc.com",2,3,3,4,2
11/5/2024 8:22,11/5/2024 8:26,223,20,1,1,2,1,2,2,2,2,2,1,"1,3,5,9,11,12",,2,4,1,60,0,20,40,7,1,6,1,,1,"1,2,3,8",,1,2,4,5,1
11/5/2024 8:16,11/5/2024 8:26,584,20,1,1,2,1,4,3,3,3,3,5,"2,3,8,13",,3,2,2,90,0,,,6,3,3,1,,4,"1,3,4,5,6",,1,3,2,2,2
11/5/2024 8:24,11/5/2024 8:28,220,11,2,2,1,1,2,5,5,5,4,1,"1,2,9,11",,1,1,1,30,80,20,0,2,3,6,2,,1,"2,8,4",,5,5,6,2,2
11/5/2024 8:26,11/5/2024 8:28,122,20,2,2,1,,2,4,4,4,3,2,"2,3,4,5,6,8,9,10",,2,2,,0,100,,,1,,5,2,,1,,,2,,2,1,2
11/5/2024 8:26,11/5/2024 8:28,129,17,2,2,1,2,2,5,4,5,5,3,"1,2,3,4",,3,3,2,0,80,80,0,2,4,4,2,,1,7,,5,5,6,4,2
11/5/2024 8:26,11/5/2024 8:28,135,14,2,2,1,2,2,4,4,4,3,1,"1,2,7,4",,2,2,2,30,80,80,10,3,4,5,2,,1,"2,3,8",,5,5,5,2,2
11/5/2024 8:23,11/5/2024 8:29,354,11,6,2,2,1,2,3,3,4,3,1,"1,2,4,13",Anti-semitism,3,3,1,30,50,30,20,4,3,3,2,,1,"1,6",,2,7,5,1,2
11/5/2024 8:28,11/5/2024 8:30,108,20,1,1,2,2,2,3,3,3,1,2,"7,11",,3,4,1,90,,,,7,3,6,2,,6,8,,5,1,2,3,2
11/5/2024 8:27,11/5/2024 8:30,168,8,8,2,2,1,5,3,3,3,2,1,3,,2,3,1,70,20,,10,5,2,1,2,,7,"4,6,7",Candidate Websites,3,8,4,1,
11/5/2024 8:27,11/5/2024 8:30,177,14,1,1,2,1,2,1,1,1,2,1,"1,2,7,3,4,5,6,8,9,10,11,12",,1,4,1,90,10,0,80,7,1,3,2,,1,"1,3,6",,1,6,6,5,2
11/5/2024 8:28,11/5/2024 8:31,159,11,2,2,1,2,6,4,4,5,4,2,"2,3,4,6,8",,2,5,1,10,80,80,10,1,3,6,2,,1,"2,3,8",,2,6,3,2,2
11/5/2024 8:29,11/5/2024 8:31,164,14,2,2,1,2,2,4,4,5,4,1,"2,4,10,13",Illegal Immigration ,2,,2,10,80,100,10,4,3,5,1,,1,"3,5",,5,5,6,3,2
11/5/2024 8:27,11/5/2024 8:32,287,8,1,1,2,1,2,4,4,4,3,3,"1,2,7,3,4,5,6,8,9,11,12",,3,3,1,60,0,30,30,7,1,2,1,,"1,4","1,2,3,4",,1,5,4,6,2
11/5/2024 8:30,11/5/2024 8:33,209,20,2,2,1,2,2,5,5,5,4,2,"1,2,7,4,5,6,8,9,10",,3,2,2,0,10,,,1,,6,2,,1,3,,5,1,2,1,2
11/5/2024 8:31,11/5/2024 8:34,205,8,1,1,2,1,2,4,4,3,3,1,"1,2,7,3,5,8,9,10,11,12",,2,4,1,90,10,50,,6,1,2,2,,4,"1,6",,2,4,6,1,2
11/5/2024 8:33,11/5/2024 8:35,96,20,2,2,1,1,2,5,5,4,,1,,,1,1,1,,,,,2,5,4,2,,1,,,1,7,3,1,
11/5/2024 8:30,11/5/2024 8:35,285,14,1,1,2,1,2,4,4,4,3,2,"1,7,6",,2,4,1,80,50,30,20,6,2,3,2,,1,1,,1,3,4,5,1
11/5/2024 8:34,11/5/2024 8:37,191,11,1,1,2,1,2,3,3,2,2,1,13,Protecting the constitution ,2,2,1,90,10,,80,6,2,5,1,,1,"2,3",,2,7,6,1,2
11/5/2024 8:35,11/5/2024 8:37,104,20,2,2,1,1,2,2,3,3,3,1,1,,2,2,2,,100,,,1,4,3,1,,1,1,,1,2,3,1,2
11/5/2024 8:32,11/5/2024 8:38,335,17,1,1,2,1,2,4,2,3,1,1,"1,2,7,9,12",,2,4,1,80,0,40,60,6,1,2,2,,3,"2,5",,1,5,6,1,1
11/5/2024 8:29,11/5/2024 8:38,560,17,1,3,3,1,2,3,3,1,1,2,"3,5,6",,2,1,1,100,0,10,80,6,1,4,1,,1,"3,4",,2,5,2,1,2
11/5/2024 8:34,11/5/2024 8:38,271,17,1,2,1,2,2,3,4,4,4,1,"2,3,8,10",,2,2,2,30,60,70,50,3,3,2,1,,1,"1,3",,4,5,5,5,2
11/5/2024 8:34,11/5/2024 8:39,286,5,2,2,2,2,2,4,3,3,3,2,3,,2,5,2,,,,10,4,3,1,2,,4,"2,3",,3,2,5,1,2
11/5/2024 8:36,11/5/2024 8:39,158,20,2,2,1,1,2,4,4,5,3,1,"1,3,10,11",,3,5,1,30,80,,10,2,3,4,2,,1,7,,2,7,4,2,2
11/5/2024 8:30,11/5/2024 8:41,638,5,1,2,1,1,3,4,3,3,2,1,"1,9,11",,2,4,1,20,20,20,20,3,3,3,2,,1,"1,6",,2,7,5,1,2
11/5/2024 8:38,11/5/2024 8:41,193,11,1,1,2,1,2,2,2,1,1,1,"3,5,6,11,12,13",Kindness and care ,2,3,1,70,30,0,0,6,2,6,2,,1,"2,5,6",,4,6,5,2,2
11/5/2024 8:37,11/5/2024 8:41,254,20,2,6,1,1,2,4,4,4,3,1,"1,2,3,8,10",,2,3,1,60,60,60,50,4,4,3,2,,1,"1,2,3,8,5,6",,5,5,2,2,1
11/5/2024 8:35,11/5/2024 8:41,392,8,1,1,2,1,2,2,2,2,1,2,"2,8,10",,2,2,1,70,50,50,60,6,3,6,1,,1,"1,2,3,8,5,6",,2,8,3,2,2
11/5/2024 8:40,11/5/2024 8:42,133,5,1,1,2,1,2,2,3,2,2,3,"1,2,7,5,9,10,11,12",,2,4,1,80,10,30,30,6,2,2,1,,1,"1,4,5",,2,2,5,1,2
11/5/2024 8:37,11/5/2024 8:42,346,8,1,1,2,2,1,2,3,1,2,2,"3,6,10",,2,1,2,90,10,20,50,4,3,4,2,,4,4,,5,7,6,4,2
11/5/2024 8:42,11/5/2024 8:44,142,5,1,1,2,1,2,4,4,3,2,1,"3,6,10,11",,2,3,,70,30,30,30,6,,6,2,,3,"2,3,8,4,5",,5,8,5,2,2
11/5/2024 8:41,11/5/2024 8:45,198,20,2,2,1,1,2,4,4,4,3,2,,,1,2,1,,,,,6,4,6,2,,1,8,,2,2,2,1,1
11/5/2024 7:55,11/5/2024 8:46,3031,8,1,3,2,1,2,4,4,1,2,2,3,,2,2,1,100,,,,5,2,4,2,,1,7,"""all info then decide""",2,3,3,3,2
11/5/2024 8:42,11/5/2024 8:46,243,14,1,1,5,1,4,3,3,2,2,2,"1,7,3,8,10",,2,2,1,90,10,80,,,3,2,2,,1,"1,3,8",,2,3,5,1,3
11/5/2024 8:44,11/5/2024 8:46,118,5,1,1,2,1,2,3,3,2,1,1,"1,8,9,10,11",,2,2,1,100,0,0,0,6,3,6,2,,4,8,,5,3,2,2,2
11/5/2024 8:47,11/5/2024 8:49,116,5,4,1,2,2,2,3,3,5,1,1,"2,7,3,4,5,6,8,9,10,11,12",,3,4,2,,0,10,30,4,3,6,1,,4,"1,4",,5,5,6,3,2
11/5/2024 8:47,11/5/2024 8:49,151,8,1,2,2,4,4,2,3,1,2,1,4,,3,1,1,,,,,,3,3,1,,4,4,,4,3,5,4,1
11/5/2024 8:45,11/5/2024 8:50,317,20,2,2,1,2,3,5,5,5,5,2,"2,3,4,8,10,11",,3,5,3,10,90,90,0,3,4,3,1,,1,"5,6,7",My personal experiences ,1,8,2,1,2
11/5/2024 8:49,11/5/2024 8:51,142,2,1,1,2,1,1,4,4,4,3,5,"1,9,12",,2,4,1,,0,20,0,,1,3,2,,1,"1,3,8,6",,1,8,2,5,2
11/5/2024 8:48,11/5/2024 8:52,245,5,1,1,2,1,5,3,3,3,3,4,"7,3,8,9,10,12",,2,5,,100,0,,100,,3,1,1,,4,6,,1,8,2,1,1
11/5/2024 8:49,11/5/2024 8:52,187,11,2,2,1,2,2,5,5,5,5,2,"2,7,3,4,5,6,8,9,10,11",,3,,2,0,,80,0,1,5,6,1,,1,"3,5,6",,2,7,6,3,2
11/5/2024 8:47,11/5/2024 8:53,355,20,5,3,1,1,2,5,4,1,4,1,"1,2,7,3,4,8,9,11,12",,3,3,2,10,90,40,40,4,3,3,2,,1,"1,3,4,6",,1,3,2,2,1
11/5/2024 8:51,11/5/2024 8:53,113,5,1,1,2,1,2,2,4,2,2,1,"1,3",,1,4,1,90,10,50,10,6,3,5,2,,1,8,,1,7,6,3,2
11/5/2024 8:51,11/5/2024 8:55,233,8,1,1,2,1,2,1,1,1,1,1,"1,10,11",,2,3,1,90,,,,6,3,2,1,,"4,2","1,2,3,8,4,5,6",,3,4,5,2,1
11/5/2024 8:15,11/5/2024 8:56,2467,8,1,1,2,1,5,4,4,2,3,1,"1,5",,2,4,1,90,10,60,20,6,1,1,5,,1,"1,2,3,6",,1,6,3,6,2
11/5/2024 8:56,11/5/2024 8:58,117,5,2,2,1,2,2,4,4,5,3,1,4,,2,3,2,0,100,0,0,1,5,6,2,,1,3,,2,5,3,5,2
11/5/2024 8:50,11/5/2024 8:58,487,20,2,2,1,2,2,5,5,5,3,1,"1,2,7,3,4,6,8",,3,5,1,30,80,80,30,2,4,5,2,,1,3,,2,8,6,2,2
11/5/2024 8:56,11/5/2024 8:59,144,20,2,2,1,2,2,5,5,5,5,2,"2,7,4,8,10",,4,5,2,0,80,80,0,1,3,2,1,,1,"1,4",,1,5,2,1,2
11/5/2024 8:53,11/5/2024 9:00,424,14,1,2,2,1,2,3,4,3,3,1,"1,7,8,10,12",,2,5,1,40,60,20,20,3,3,4,1,,4,"3,5",,2,7,5,5,2
11/5/2024 8:40,11/5/2024 9:00,1204,20,2,2,1,1,2,5,4,5,4,2,"2,3,4,6,9,10,11",,3,5,3,10,70,,10,3,3,4,1,,1,"1,5,6",,1,6,2,1,2
11/5/2024 8:58,11/5/2024 9:00,110,5,2,2,1,1,2,5,4,5,3,1,"7,4,9,10",,3,3,2,10,10,,10,2,3,5,2,,"1,2",5,,2,5,5,2,2
11/5/2024 8:54,11/5/2024 9:00,378,14,2,2,5,1,2,5,3,5,3,2,"1,2,7,8,10",,2,4,1,,,,,4,3,3,2,,1,"1,8,6",,1,1,4,1,2
11/5/2024 8:51,11/5/2024 9:00,529,8,2,2,2,1,2,4,4,4,3,2,"7,4,8,11",,2,4,3,10,80,20,0,4,3,3,3,,4,"1,2,4,5",,5,6,3,1,2
11/5/2024 8:58,11/5/2024 9:00,130,20,1,1,2,1,2,3,3,3,3,2,"1,3,6,9,12",,3,4,1,60,0,10,20,5,1,3,1,,1,"2,4,5",,1,5,3,1,2
11/5/2024 8:58,11/5/2024 9:00,137,14,1,1,2,1,2,3,2,2,2,2,"1,2,7,3,4,5,9,11,12",,2,4,1,100,0,20,50,7,1,2,2,,1,"1,2,3,5,6",,1,5,6,5,2
11/5/2024 8:51,11/5/2024 9:00,561,8,4,2,1,1,2,4,4,4,2,1,"1,2,7,3,4,5,6,8,9,10,11,12",,3,4,1,20,10,10,0,8,3,3,2,,4,"1,8,4,6",,5,3,3,5,1
11/5/2024 8:53,11/5/2024 9:01,458,14,2,2,1,2,3,4,4,5,4,3,"2,7,3,4,6,8,10",,3,2,2,0,100,20,0,2,3,2,1,,1,3,,1,2,1,2,1
11/5/2024 8:58,11/5/2024 9:01,180,11,1,1,2,1,2,2,2,2,2,2,"1,7,3,5,6,10,11,12",,4,3,1,90,0,70,90,7,2,6,2,,1,"2,3",,1,7,6,4,2
11/5/2024 8:59,11/5/2024 9:01,130,20,2,2,3,2,2,5,5,5,5,1,4,,3,1,1,0,90,80,0,3,3,5,1,,1,8,,4,4,3,2,1
11/5/2024 8:58,11/5/2024 9:01,170,14,1,2,2,1,2,3,3,3,2,2,"1,3,4,5,6,9,11",,2,4,1,80,,20,,4,3,2,2,,"1,9","1,3,8,4,5,6",,2,5,5,3,1
11/5/2024 9:00,11/5/2024 9:02,94,5,2,2,1,2,2,4,4,5,3,1,"4,6,10",,4,5,1,,,,,1,5,3,1,,1,4,,1,5,5,6,2
11/5/2024 8:56,11/5/2024 9:02,395,17,7,7,5,1,2,3,4,3,3,5,,,,1,2,100,20,,,7,,4,2,,"4,7","1,2,8,6",,,8,3,1,2
11/5/2024 9:00,11/5/2024 9:03,130,20,1,1,2,1,1,2,2,3,3,2,"1,7,3,12",,3,4,1,10,0,0,10,5,1,3,3,,1,6,,1,5,3,1,2
11/5/2024 8:57,11/5/2024 9:03,357,5,1,1,2,1,2,5,3,3,2,4,"1,2,4,11",,4,4,1,80,30,10,60,6,3,1,2,,9,1,,3,3,3,1,2
11/5/2024 9:01,11/5/2024 9:04,146,11,1,1,2,1,2,1,1,1,2,1,"1,3,4,5,6,9,11,12",,2,4,1,100,0,0,80,7,1,6,2,,1,"2,3",,5,6,5,4,2
11/5/2024 9:01,11/5/2024 9:04,189,20,1,1,2,1,2,4,4,3,3,5,"1,2,7,3,4,5,6,8,9,10,11,12,13",womens right ,4,4,1,100,0,0,100,7,2,2,2,,4,"1,3,8,6",,5,,3,4,2
11/5/2024 9:03,11/5/2024 9:06,180,20,2,2,2,2,4,4,4,3,3,2,"1,2,7,8,9,10,11",,2,2,1,80,40,50,0,2,3,6,2,,1,"3,8",,2,2,2,1,2
11/5/2024 9:04,11/5/2024 9:06,163,11,1,1,2,1,2,2,2,1,1,2,"1,3,4,6,9,11,12",,2,4,1,100,0,0,80,7,2,4,2,,3,"2,3",,4,6,6,4,2
11/5/2024 9:05,11/5/2024 9:07,137,20,2,2,1,1,2,3,3,4,3,1,"1,2,7,3,4,6,8,9,10,11,12,13",,3,2,3,50,80,80,50,2,3,5,1,,1,"3,8,5",,2,4,2,3,1
11/5/2024 9:06,11/5/2024 9:08,120,20,2,2,1,1,2,5,5,5,3,5,"2,7,3,6,10",,2,5,1,20,80,70,0,3,4,2,2,,4,4,,1,6,6,5,2
11/5/2024 9:05,11/5/2024 9:08,166,5,2,2,1,2,2,5,4,5,3,2,"2,4,6,8,13",Religious freedom,3,5,2,0,80,100,0,3,4,6,2,,4,"3,7",News max,5,2,6,2,2
11/5/2024 9:07,11/5/2024 9:09,103,20,2,2,1,2,2,5,5,5,5,2,2,,4,5,2,0,100,90,0,1,5,1,1,,1,3,,2,4,5,1,2
11/5/2024 9:04,11/5/2024 9:09,287,5,1,1,2,1,2,2,2,2,2,2,"1,3,5,11,12",,2,4,1,90,10,10,80,7,1,5,2,,1,"1,3,8,4,6",,1,7,5,3,2
11/5/2024 9:07,11/5/2024 9:10,162,5,4,1,2,1,1,3,3,5,2,1,"1,7,4,6,9,11,12",,3,4,1,30,0,30,40,7,1,2,2,,1,"1,2,6",,4,5,6,6,2
11/5/2024 9:06,11/5/2024 9:10,221,20,2,2,1,1,5,4,4,4,3,2,13,,2,2,3,10,90,,,2,3,3,2,,1,8,,2,2,2,1,
11/5/2024 9:08,11/5/2024 9:10,127,20,1,2,3,1,2,2,2,3,3,2,"1,3,5,9,11",,2,3,1,100,50,0,50,6,3,5,2,,1,"8,6",,2,8,3,1,2
11/5/2024 8:59,11/5/2024 9:10,666,17,1,1,2,1,2,4,2,1,1,2,"1,2,3,4,6,9,10,11,12",,2,1,1,90,10,,,6,3,2,2,,4,,,2,3,5,6,1
11/5/2024 9:06,11/5/2024 9:11,346,8,1,1,2,1,2,3,3,2,2,1,"1,2,7,3,11,12",,3,4,1,70,0,0,,6,3,3,1,,4,,,2,8,5,4,2
11/5/2024 9:09,11/5/2024 9:11,139,20,1,1,2,1,1,4,3,4,3,3,"1,3,5,9,12,13",I'm queer and like living,2,4,1,80,0,30,50,6,1,1,3,,1,1,,1,3,5,1,2
11/5/2024 9:04,11/5/2024 9:14,611,17,1,1,2,1,4,4,5,2,3,5,"1,2,7,8,9,10,11",,3,4,1,60,,30,10,6,,3,2,,4,"1,8,4",,5,2,3,3,1
11/5/2024 8:58,11/5/2024 9:15,991,11,1,1,2,1,2,1,1,1,1,1,"1,2,7,3,4,5,6,10,11,12",,2,4,1,100,0,0,100,7,1,5,1,,3,"1,2,3,8,4,5,6",,3,6,6,4,2
11/5/2024 8:04,11/5/2024 9:15,4270,5,,,,,2,4,3,3,3,1,"1,2,7,3,4,5,6,8,9,10,11,12",,2,4,3,70,30,40,10,,3,5,2,,7,"3,8",,5,2,3,4,1
11/5/2024 9:10,11/5/2024 9:19,510,20,2,2,1,2,2,5,5,5,3,2,"2,7,3,4,8,11",,3,1,3,10,100,100,0,2,3,3,1,,1,"1,2,3,8,4",,4,4,2,1,1
11/5/2024 9:18,11/5/2024 9:20,139,5,2,1,1,2,2,4,3,3,2,1,"2,3",,2,1,2,,,60,20,4,3,5,1,,4,"4,5,6",,5,5,6,1,2
11/5/2024 7:40,11/5/2024 9:21,6034,11,1,1,2,1,1,2,2,3,2,3,"1,3,5,6,9",,2,2,1,70,0,20,50,6,2,3,1,,1,"1,2,3,5",,1,7,6,6,2
11/5/2024 9:19,11/5/2024 9:21,128,20,2,2,1,4,2,5,5,5,,2,"1,2,3,4",,2,5,2,0,100,50,0,2,3,5,2,,1,"1,8",,5,1,3,1,3
11/5/2024 6:15,11/5/2024 9:22,11220,11,2,2,1,2,2,4,3,5,4,2,"4,6,8,10",,2,5,1,0,,,0,3,3,3,2,,1,"1,5,6",,2,7,6,4,2
11/5/2024 9:20,11/5/2024 9:22,94,5,2,2,1,1,2,4,3,4,4,1,"2,4,6",,2,5,1,,,,,3,3,2,1,,3,1,,2,5,5,2,2
11/5/2024 9:20,11/5/2024 9:22,128,11,1,1,2,1,2,2,3,1,2,1,"1,3,13",Trump can’t represent our country,2,3,1,60,0,30,,6,3,5,2,,1,"2,3,8,5,6",,3,8,6,3,2
11/5/2024 9:20,11/5/2024 9:24,255,17,1,1,2,2,2,2,2,3,2,1,"3,5,6,8,11,12",,2,2,3,90,0,20,80,3,3,4,1,,10,"1,2,3,6",,4,7,6,2,2
11/5/2024 9:23,11/5/2024 9:27,192,14,2,2,1,1,3,5,5,5,2,2,2,,3,1,1,0,0,0,0,2,3,4,1,,1,2,,2,6,5,1,1
11/5/2024 9:21,11/5/2024 9:29,465,20,1,1,2,1,2,2,2,1,1,1,"1,12",,2,4,1,90,0,0,0,7,2,4,2,,1,1,,2,3,5,1,2
11/5/2024 9:27,11/5/2024 9:29,134,20,2,2,2,1,2,4,4,4,2,2,"2,7,3,5,8,9,10,11,12",,3,1,1,50,50,50,60,4,3,3,2,,4,"1,8,6",,2,1,3,3,1
11/5/2024 9:28,11/5/2024 9:30,116,5,1,1,2,1,2,2,2,1,1,2,"1,2,3,12",,2,4,1,100,20,10,,7,1,3,1,,1,"1,2,3,8,5,6",,1,5,6,3,2
11/5/2024 9:24,11/5/2024 9:32,480,5,1,2,4,2,2,2,2,2,2,2,"7,3,6,10",,2,3,2,60,30,40,60,5,3,4,2,,1,"2,8,5",,5,5,5,2,2
11/5/2024 9:27,11/5/2024 9:32,309,8,1,1,2,1,2,4,3,3,2,2,"1,3,12",,3,3,1,100,20,0,0,7,1,2,2,,1,"1,6",,1,5,3,1,2
11/5/2024 9:29,11/5/2024 9:33,218,20,1,1,2,1,2,4,4,3,2,1,"1,2,3,8,9,10,11,12",,2,3,1,80,50,80,90,7,3,5,2,,4,"1,8,5,6",,1,1,2,3,1
11/5/2024 9:30,11/5/2024 9:33,206,20,6,2,5,1,3,4,4,4,4,1,"2,7,5,6,8,9,10",,2,5,1,,,,0,4,3,2,1,,1,"1,2",,2,5,5,1,2
11/5/2024 9:30,11/5/2024 9:33,176,8,1,1,2,1,2,2,2,2,2,1,"2,3,5,6,8",,1,3,1,100,10,10,80,6,3,4,1,,3,"2,3,8",,1,6,5,3,1
11/5/2024 9:24,11/5/2024 9:34,593,5,1,1,2,1,2,2,2,3,3,3,"1,7,5,6,12,13",Palestine,3,3,1,20,0,10,30,6,1,1,3,,1,"1,6",,1,5,3,1,2
11/5/2024 8:46,11/5/2024 9:34,2898,8,1,1,2,1,2,3,3,2,1,2,"1,2,6,9,11",,2,4,1,100,0,,0,7,2,5,2,,1,"2,3,8,5",,2,8,5,3,2
11/5/2024 9:33,11/5/2024 9:34,95,20,2,2,1,2,2,4,4,5,3,2,"3,4,6,10",,2,1,2,0,100,100,0,2,4,4,2,,1,"1,2,3,5",,2,5,3,1,2
11/5/2024 9:30,11/5/2024 9:35,325,17,1,2,4,1,2,3,3,3,2,1,3,,2,5,1,10,10,10,10,4,3,4,1,,1,"3,8,4,5,6",,1,8,3,2,2
11/5/2024 9:34,11/5/2024 9:36,123,20,2,1,4,2,2,5,5,5,5,2,"1,2,7,3,6,8,9,10,11,12",,4,4,2,50,50,50,50,3,3,5,2,,1,"1,8,5,6",,5,2,2,1,2
11/5/2024 9:30,11/5/2024 9:37,452,,1,2,3,1,2,4,5,4,3,1,"1,2,7,3,4,6,8,10",,4,4,1,40,20,30,50,4,3,5,1,,1,"2,3,8",,1,6,4,2,2
11/5/2024 9:36,11/5/2024 9:39,147,20,1,1,2,1,3,3,4,4,3,2,"1,7,5,9,11,12,13","genocide in gaza, sudan, yemen…",3,4,1,20,0,10,0,4,1,3,2,,1,"1,2,8,5,6",,1,4,2,2,2
11/5/2024 9:35,11/5/2024 9:39,235,17,1,1,2,1,2,2,2,1,2,2,"1,2,7,3,5,6,8,9,10,11,12",,2,3,1,100,0,0,100,7,1,6,2,,1,1,,1,1,2,2,2
11/5/2024 9:17,11/5/2024 9:40,1376,8,2,3,1,3,3,4,4,5,2,5,13,,1,5,2,100,0,60,,6,4,3,2,,9,"1,5,7",,4,2,2,6,1
